FIPS code;GeoName;State;2001 Real GDP (thousands of chained 2012 dollars) ;2002 Real GDP (thousands of chained 2012 dollars) ;2003 Real GDP (thousands of chained 2012 dollars) ;2004 Real GDP (thousands of chained 2012 dollars) ;2005 Real GDP (thousands of chained 2012 dollars) ;2006 Real GDP (thousands of chained 2012 dollars) ;2007 Real GDP (thousands of chained 2012 dollars) ;2008 Real GDP (thousands of chained 2012 dollars) ;2009 Real GDP (thousands of chained 2012 dollars) ;2010 Real GDP (thousands of chained 2012 dollars) ;2011 Real GDP (thousands of chained 2012 dollars) ;2012 Real GDP (thousands of chained 2012 dollars) ;2013 Real GDP (thousands of chained 2012 dollars) ;2014 Real GDP (thousands of chained 2012 dollars) ;2015 Real GDP (thousands of chained 2012 dollars) ;2016 Real GDP (thousands of chained 2012 dollars) ;2017 Real GDP (thousands of chained 2012 dollars) ;2018 Real GDP (thousands of chained 2012 dollars) ;2019 Real GDP (thousands of chained 2012 dollars) ;2020 Real GDP (thousands of chained 2012 dollars) ;2021 Real GDP (thousands of chained 2012 dollars) ;2001 Chain-type quantity indexes for real GDP ;2002 Chain-type quantity indexes for real GDP ;2003 Chain-type quantity indexes for real GDP ;2004 Chain-type quantity indexes for real GDP ;2005 Chain-type quantity indexes for real GDP ;2006 Chain-type quantity indexes for real GDP ;2007 Chain-type quantity indexes for real GDP ;2008 Chain-type quantity indexes for real GDP ;2009 Chain-type quantity indexes for real GDP ;2010 Chain-type quantity indexes for real GDP ;2011 Chain-type quantity indexes for real GDP ;2012 Chain-type quantity indexes for real GDP ;2013 Chain-type quantity indexes for real GDP ;2014 Chain-type quantity indexes for real GDP ;2015 Chain-type quantity indexes for real GDP ;2016 Chain-type quantity indexes for real GDP ;2017 Chain-type quantity indexes for real GDP ;2018 Chain-type quantity indexes for real GDP ;2019 Chain-type quantity indexes for real GDP ;2020 Chain-type quantity indexes for real GDP ;2021 Chain-type quantity indexes for real GDP ;2001 Chain-type quantity indexes for real GDP ;2002 Chain-type quantity indexes for real GDP ;2003 Chain-type quantity indexes for real GDP ;2004 Chain-type quantity indexes for real GDP ;2005 Chain-type quantity indexes for real GDP ;2006 Chain-type quantity indexes for real GDP ;2007 Chain-type quantity indexes for real GDP ;2008 Chain-type quantity indexes for real GDP ;2009 Chain-type quantity indexes for real GDP ;2010 Chain-type quantity indexes for real GDP ;2011 Chain-type quantity indexes for real GDP ;2012 Chain-type quantity indexes for real GDP ;2013 Chain-type quantity indexes for real GDP ;2014 Chain-type quantity indexes for real GDP ;2015 Chain-type quantity indexes for real GDP ;2016 Chain-type quantity indexes for real GDP ;2017 Chain-type quantity indexes for real GDP ;2018 Chain-type quantity indexes for real GDP ;2019 Chain-type quantity indexes for real GDP ;2020 Chain-type quantity indexes for real GDP ;2021 Chain-type quantity indexes for real GDP 
40061;Haskell County;Oklahoma;291747.0;310757.0;281320.0;308056.0;336058.0;293504.0;323204.0;310149.0;297698.0;338564.0;340026.0;335259.0;368553.0;379758.0;417054.0;383325.0;347949.0;343476.0;343735.0;306540.0;326558.0;87.021;92.691;83.911;91.886;100.238;87.545;96.404;92.51;88.796;100.986;101.422;100.0;109.931;113.273;124.397;114.337;103.785;102.451;102.528;91.434;97.405;87.021;92.691;83.911;91.886;100.238;87.545;96.404;92.51;88.796;100.986;101.422;100.0;109.931;113.273;124.397;114.337;103.785;102.451;102.528;91.434;97.405
40063;Hughes County;Oklahoma;257672.0;259422.0;255494.0;277378.0;285597.0;265685.0;257345.0;259476.0;249175.0;309091.0;325295.0;317974.0;375089.0;416850.0;452122.0;505835.0;548494.0;611664.0;612935.0;584713.0;499661.0;81.036;81.586;80.351;87.233;89.818;83.556;80.933;81.603;78.363;97.206;102.302;100.0;117.962;131.096;142.188;159.081;172.497;192.363;192.763;183.887;157.139;81.036;81.586;80.351;87.233;89.818;83.556;80.933;81.603;78.363;97.206;102.302;100.0;117.962;131.096;142.188;159.081;172.497;192.363;192.763;183.887;157.139
40065;Jackson County;Oklahoma;905635.0;933221.0;993348.0;958739.0;972783.0;943583.0;933666.0;1013037.0;954643.0;959595.0;931208.0;902453.0;897124.0;970998.0;917286.0;918767.0;940716.0;915485.0;964790.0;973967.0;1025017.0;100.353;103.409;110.072;106.237;107.793;104.558;103.459;112.254;105.783;106.332;103.186;100.0;99.41;107.595;101.644;101.808;104.24;101.444;106.907;107.924;113.581;100.353;103.409;110.072;106.237;107.793;104.558;103.459;112.254;105.783;106.332;103.186;100.0;99.41;107.595;101.644;101.808;104.24;101.444;106.907;107.924;113.581
40067;Jefferson County;Oklahoma;114794.0;129845.0;137885.0;143906.0;164701.0;176075.0;149489.0;136194.0;142518.0;148250.0;164870.0;139848.0;118355.0;136624.0;161538.0;148014.0;125240.0;123190.0;109585.0;113487.0;100158.0;82.085;92.847;98.596;102.901;117.771;125.905;106.894;97.387;101.909;106.008;117.892;100.0;84.631;97.695;115.51;105.839;89.555;88.088;78.36;81.15;71.619;82.085;92.847;98.596;102.901;117.771;125.905;106.894;97.387;101.909;106.008;117.892;100.0;84.631;97.695;115.51;105.839;89.555;88.088;78.36;81.15;71.619
40069;Johnston County;Oklahoma;237207.0;258398.0;265801.0;279679.0;280381.0;277523.0;281660.0;287842.0;300077.0;304084.0;304812.0;268754.0;275330.0;306454.0;308362.0;344744.0;363247.0;379496.0;360808.0;352878.0;392900.0;88.261;96.147;98.901;104.065;104.326;103.263;104.802;107.102;111.655;113.146;113.417;100.0;102.447;114.027;114.738;128.275;135.16;141.205;134.252;131.301;146.193;88.261;96.147;98.901;104.065;104.326;103.263;104.802;107.102;111.655;113.146;113.417;100.0;102.447;114.027;114.738;128.275;135.16;141.205;134.252;131.301;146.193
40071;Kay County;Oklahoma;3500667.0;3973600.0;3293751.0;3317082.0;2932851.0;2717195.0;3293538.0;1869498.0;1727350.0;1660928.0;1676201.0;1723631.0;1706806.0;1685095.0;1598166.0;1602586.0;1615438.0;1637482.0;1639552.0;1600783.0;1671253.0;203.098;230.537;191.094;192.447;170.155;157.644;191.081;108.463;100.216;96.362;97.248;100.0;99.024;97.764;92.721;92.977;93.723;95.002;95.122;92.873;96.961;203.098;230.537;191.094;192.447;170.155;157.644;191.081;108.463;100.216;96.362;97.248;100.0;99.024;97.764;92.721;92.977;93.723;95.002;95.122;92.873;96.961
40073;Kingfisher County;Oklahoma;555393.0;580993.0;584818.0;582892.0;608059.0;628427.0;661503.0;660966.0;634476.0;615573.0;675262.0;738899.0;744550.0;859484.0;841689.0;903357.0;941255.0;1072233.0;1229630.0;1159819.0;1153975.0;75.165;78.629;79.147;78.887;82.293;85.049;89.526;89.453;85.868;83.309;91.388;100.0;100.765;116.32;113.911;122.257;127.386;145.112;166.414;156.966;156.175;75.165;78.629;79.147;78.887;82.293;85.049;89.526;89.453;85.868;83.309;91.388;100.0;100.765;116.32;113.911;122.257;127.386;145.112;166.414;156.966;156.175
40075;Kiowa County;Oklahoma;229186.0;234502.0;235935.0;247688.0;231358.0;205760.0;197299.0;278533.0;209175.0;234280.0;258028.0;276520.0;292378.0;298119.0;272055.0;260359.0;242810.0;213150.0;244273.0;262288.0;249429.0;82.882;84.805;85.323;89.573;83.668;74.411;71.351;100.728;75.646;84.724;93.313;100.0;105.735;107.811;98.385;94.156;87.809;77.083;88.338;94.853;90.203;82.882;84.805;85.323;89.573;83.668;74.411;71.351;100.728;75.646;84.724;93.313;100.0;105.735;107.811;98.385;94.156;87.809;77.083;88.338;94.853;90.203
40077;Latimer County;Oklahoma;425854.0;339004.0;384468.0;427454.0;411782.0;493167.0;509256.0;542170.0;516928.0;470261.0;383183.0;396640.0;372954.0;417438.0;476347.0;450670.0;376269.0;357588.0;342756.0;311354.0;293867.0;107.365;85.469;96.931;107.769;103.818;124.336;128.393;136.691;130.327;118.561;96.607;100.0;94.028;105.244;120.096;113.622;94.864;90.154;86.415;78.498;74.089;107.365;85.469;96.931;107.769;103.818;124.336;128.393;136.691;130.327;118.561;96.607;100.0;94.028;105.244;120.096;113.622;94.864;90.154;86.415;78.498;74.089
40079;Le Flore County;Oklahoma;1006506.0;1005720.0;1012349.0;1061318.0;1131141.0;1178123.0;1200308.0;1292535.0;1133855.0;1308306.0;1344359.0;1312072.0;1306153.0;1318307.0;1324982.0;1311465.0;1382281.0;1392979.0;1315036.0;1186228.0;1203973.0;76.711;76.651;77.156;80.889;86.21;89.791;91.482;98.511;86.417;99.713;102.461;100.0;99.549;100.475;100.984;99.954;105.351;106.166;100.226;90.409;91.761;76.711;76.651;77.156;80.889;86.21;89.791;91.482;98.511;86.417;99.713;102.461;100.0;99.549;100.475;100.984;99.954;105.351;106.166;100.226;90.409;91.761
40081;Lincoln County;Oklahoma;525173.0;534046.0;514279.0;541707.0;567356.0;568977.0;607628.0;610759.0;643146.0;673854.0;679196.0;698826.0;689281.0;725583.0;702382.0;673649.0;655639.0;708373.0;757335.0;741736.0;782613.0;75.151;76.421;73.592;77.517;81.187;81.419;86.95;87.398;92.032;96.427;97.191;100.0;98.634;103.829;100.509;96.397;93.82;101.366;108.372;106.14;111.99;75.151;76.421;73.592;77.517;81.187;81.419;86.95;87.398;92.032;96.427;97.191;100.0;98.634;103.829;100.509;96.397;93.82;101.366;108.372;106.14;111.99
40083;Logan County;Oklahoma;469603.0;479584.0;500532.0;506844.0;524507.0;534097.0;544631.0;554919.0;577919.0;600957.0;646507.0;671159.0;663831.0;654780.0;632169.0;632920.0;646096.0;675369.0;682240.0;665045.0;690996.0;69.969;71.456;74.577;75.518;78.149;79.578;81.148;82.681;86.108;89.54;96.327;100.0;98.908;97.56;94.191;94.303;96.266;100.627;101.651;99.089;102.956;69.969;71.456;74.577;75.518;78.149;79.578;81.148;82.681;86.108;89.54;96.327;100.0;98.908;97.56;94.191;94.303;96.266;100.627;101.651;99.089;102.956
40085;Love County;Oklahoma;164243.0;172082.0;175633.0;168669.0;191214.0;212104.0;234048.0;254482.0;279020.0;277622.0;292485.0;300856.0;321049.0;346800.0;377406.0;401515.0;412819.0;415294.0;403572.0;405542.0;399536.0;54.592;57.197;58.378;56.063;63.557;70.5;77.794;84.586;92.742;92.277;97.217;100.0;106.712;115.271;125.444;133.457;137.215;138.037;134.141;134.796;132.799;54.592;57.197;58.378;56.063;63.557;70.5;77.794;84.586;92.742;92.277;97.217;100.0;106.712;115.271;125.444;133.457;137.215;138.037;134.141;134.796;132.799
40087;McClain County;Oklahoma;518185.0;566054.0;568325.0;610747.0;631134.0;686202.0;688234.0;691606.0;749872.0;799158.0;825111.0;872058.0;874957.0;914018.0;941517.0;956962.0;974043.0;1005620.0;1068186.0;1052987.0;1058160.0;59.421;64.91;65.171;70.035;72.373;78.688;78.921;79.307;85.989;91.64;94.617;100.0;100.332;104.812;107.965;109.736;111.695;115.316;122.49;120.747;121.341;59.421;64.91;65.171;70.035;72.373;78.688;78.921;79.307;85.989;91.64;94.617;100.0;100.332;104.812;107.965;109.736;111.695;115.316;122.49;120.747;121.341
40089;McCurtain County;Oklahoma;877933.0;841788.0;792116.0;818987.0;876830.0;857054.0;808952.0;793864.0;761802.0;879055.0;872557.0;878612.0;884267.0;871951.0;944924.0;986537.0;1023406.0;963719.0;947071.0;935716.0;1007445.0;99.923;95.809;90.155;93.214;99.797;97.546;92.072;90.354;86.705;100.05;99.311;100.0;100.644;99.242;107.547;112.284;116.48;109.687;107.792;106.499;114.663;99.923;95.809;90.155;93.214;99.797;97.546;92.072;90.354;86.705;100.05;99.311;100.0;100.644;99.242;107.547;112.284;116.48;109.687;107.792;106.499;114.663
40091;McIntosh County;Oklahoma;280245.0;297196.0;295956.0;308278.0;302893.0;328244.0;323699.0;323228.0;335526.0;338064.0;335228.0;334871.0;328648.0;354788.0;335128.0;323151.0;312208.0;314866.0;340577.0;331688.0;338577.0;83.688;88.749;88.379;92.059;90.451;98.021;96.664;96.523;100.196;100.953;100.107;100.0;98.142;105.948;100.077;96.5;93.232;94.026;101.704;99.05;101.107;83.688;88.749;88.379;92.059;90.451;98.021;96.664;96.523;100.196;100.953;100.107;100.0;98.142;105.948;100.077;96.5;93.232;94.026;101.704;99.05;101.107
40093;Major County;Oklahoma;258099.0;261140.0;281501.0;290555.0;304216.0;358569.0;292889.0;258498.0;236249.0;261850.0;362097.0;401463.0;333977.0;391985.0;394019.0;336078.0;333376.0;365525.0;384992.0;328206.0;319745.0;64.29;65.047;70.119;72.374;75.777;89.316;72.955;64.389;58.847;65.224;90.194;100.0;83.19;97.639;98.146;83.713;83.04;91.048;95.897;81.753;79.645;64.29;65.047;70.119;72.374;75.777;89.316;72.955;64.389;58.847;65.224;90.194;100.0;83.19;97.639;98.146;83.713;83.04;91.048;95.897;81.753;79.645
40095;Marshall County;Oklahoma;265709.0;288156.0;295147.0;308987.0;330988.0;331131.0;341506.0;393903.0;336233.0;379464.0;460132.0;552376.0;455364.0;427971.0;377696.0;377102.0;388590.0;414761.0;441455.0;430355.0;456333.0;48.103;52.167;53.432;55.938;59.921;59.947;61.825;71.311;60.87;68.697;83.301;100.0;82.437;77.478;68.377;68.269;70.349;75.087;79.919;77.91;82.613;48.103;52.167;53.432;55.938;59.921;59.947;61.825;71.311;60.87;68.697;83.301;100.0;82.437;77.478;68.377;68.269;70.349;75.087;79.919;77.91;82.613
40097;Mayes County;Oklahoma;1275385.0;1182086.0;1284197.0;1273729.0;1287171.0;1350875.0;1480021.0;1539967.0;1432778.0;1433104.0;1503635.0;1523160.0;1600176.0;1616770.0;1670400.0;1550725.0;1480771.0;1682854.0;1727094.0;1738215.0;1772004.0;83.733;77.607;84.311;83.624;84.507;88.689;97.168;101.103;94.066;94.088;98.718;100.0;105.056;106.146;109.667;101.81;97.217;110.484;113.389;114.119;116.337;83.733;77.607;84.311;83.624;84.507;88.689;97.168;101.103;94.066;94.088;98.718;100.0;105.056;106.146;109.667;101.81;97.217;110.484;113.389;114.119;116.337
40099;Murray County;Oklahoma;284058.0;296796.0;293803.0;312093.0;347690.0;363898.0;374483.0;420153.0;459523.0;456168.0;475831.0;474731.0;482631.0;491722.0;518356.0;479738.0;498404.0;501505.0;498216.0;460458.0;469183.0;59.836;62.519;61.888;65.741;73.24;76.654;78.883;88.503;96.797;96.09;100.232;100.0;101.664;103.579;109.19;101.055;104.987;105.64;104.947;96.994;98.831;59.836;62.519;61.888;65.741;73.24;76.654;78.883;88.503;96.797;96.09;100.232;100.0;101.664;103.579;109.19;101.055;104.987;105.64;104.947;96.994;98.831
40101;Muskogee County;Oklahoma;2573871.0;2606835.0;2626872.0;2685630.0;2758995.0;2916563.0;2764115.0;2756474.0;2627981.0;2829722.0;2937357.0;2997183.0;3028451.0;3154336.0;2949103.0;2904791.0;2908973.0;2703336.0;2576934.0;2525814.0;2555552.0;85.876;86.976;87.645;89.605;92.053;97.31;92.224;91.969;87.682;94.413;98.004;100.0;101.043;105.243;98.396;96.917;97.057;90.196;85.979;84.273;85.265;85.876;86.976;87.645;89.605;92.053;97.31;92.224;91.969;87.682;94.413;98.004;100.0;101.043;105.243;98.396;96.917;97.057;90.196;85.979;84.273;85.265
40103;Noble County;Oklahoma;569880.0;492173.0;529604.0;546381.0;556338.0;551605.0;608797.0;664774.0;575752.0;601953.0;687162.0;679646.0;728286.0;721486.0;639232.0;568783.0;578106.0;625173.0;613841.0;525206.0;563647.0;83.849;72.416;77.923;80.392;81.857;81.161;89.576;97.812;84.713;88.569;101.106;100.0;107.157;106.156;94.054;83.688;85.06;91.985;90.318;77.276;82.932;83.849;72.416;77.923;80.392;81.857;81.161;89.576;97.812;84.713;88.569;101.106;100.0;107.157;106.156;94.054;83.688;85.06;91.985;90.318;77.276;82.932
40105;Nowata County;Oklahoma;143221.0;150853.0;144995.0;152544.0;149880.0;147041.0;152871.0;150509.0;165841.0;172941.0;195222.0;185287.0;187320.0;197909.0;195542.0;177183.0;178171.0;177133.0;181450.0;183288.0;179059.0;77.297;81.416;78.254;82.329;80.891;79.359;82.505;81.23;89.505;93.337;105.362;100.0;101.097;106.812;105.535;95.626;96.159;95.599;97.929;98.921;96.639;77.297;81.416;78.254;82.329;80.891;79.359;82.505;81.23;89.505;93.337;105.362;100.0;101.097;106.812;105.535;95.626;96.159;95.599;97.929;98.921;96.639
40107;Okfuskee County;Oklahoma;176018.0;216820.0;196033.0;202875.0;203359.0;188257.0;202855.0;200457.0;216900.0;194276.0;196637.0;196953.0;186796.0;196638.0;192223.0;197738.0;183458.0;196888.0;210283.0;190208.0;194800.0;89.37;110.087;99.533;103.006;103.252;95.584;102.997;101.779;110.127;98.64;99.839;100.0;94.843;99.84;97.598;100.399;93.148;99.967;106.768;96.575;98.907;89.37;110.087;99.533;103.006;103.252;95.584;102.997;101.779;110.127;98.64;99.839;100.0;94.843;99.84;97.598;100.399;93.148;99.967;106.768;96.575;98.907
40109;Oklahoma County;Oklahoma;36022644.0;36824171.0;37750072.0;39272736.0;40978249.0;44592946.0;44556918.0;47808202.0;49142725.0;48326560.0;50351934.0;53521865.0;55277159.0;58800970.0;64594052.0;64459238.0;64765430.0;65166242.0;66183555.0;63599552.0;63708238.0;67.305;68.802;70.532;73.377;76.564;83.317;83.25;89.325;91.818;90.293;94.077;100.0;103.28;109.863;120.687;120.435;121.007;121.756;123.657;118.829;119.032;67.305;68.802;70.532;73.377;76.564;83.317;83.25;89.325;91.818;90.293;94.077;100.0;103.28;109.863;120.687;120.435;121.007;121.756;123.657;118.829;119.032
40111;Okmulgee County;Oklahoma;729632.0;715775.0;782699.0;778534.0;794638.0;853966.0;842453.0;852014.0;802476.0;813282.0;794351.0;804686.0;839636.0;844173.0;806704.0;775525.0;762944.0;752002.0;751393.0;755056.0;734729.0;90.673;88.951;97.268;96.75;98.751;106.124;104.693;105.882;99.725;101.068;98.716;100.0;104.343;104.907;100.251;96.376;94.813;93.453;93.377;93.832;91.306;90.673;88.951;97.268;96.75;98.751;106.124;104.693;105.882;99.725;101.068;98.716;100.0;104.343;104.907;100.251;96.376;94.813;93.453;93.377;93.832;91.306
40113;Osage County;Oklahoma;702196.0;835160.0;792008.0;838073.0;825651.0;861325.0;789523.0;808889.0;809618.0;810960.0;915873.0;899056.0;840176.0;1329966.0;1481686.0;1333304.0;963111.0;945990.0;938928.0;886964.0;911078.0;78.104;92.893;88.093;93.217;91.835;95.803;87.817;89.971;90.052;90.201;101.871;100.0;93.451;147.929;164.805;148.3;107.125;105.22;104.435;98.655;101.337;78.104;92.893;88.093;93.217;91.835;95.803;87.817;89.971;90.052;90.201;101.871;100.0;93.451;147.929;164.805;148.3;107.125;105.22;104.435;98.655;101.337
40115;Ottawa County;Oklahoma;657688.0;662252.0;676918.0;736235.0;805503.0;801647.0;828687.0;882890.0;885499.0;928663.0;918677.0;907402.0;892464.0;859986.0;919812.0;914872.0;933684.0;933340.0;947880.0;929213.0;945827.0;72.48;72.983;74.6;81.137;88.77;88.345;91.325;97.299;97.586;102.343;101.243;100.0;98.354;94.775;101.368;100.823;102.896;102.859;104.461;102.404;104.235;72.48;72.983;74.6;81.137;88.77;88.345;91.325;97.299;97.586;102.343;101.243;100.0;98.354;94.775;101.368;100.823;102.896;102.859;104.461;102.404;104.235
40117;Pawnee County;Oklahoma;268855.0;290868.0;285408.0;289364.0;289897.0;290195.0;312997.0;321188.0;329848.0;337988.0;346549.0;335516.0;353386.0;367546.0;356769.0;352157.0;356533.0;364821.0;370299.0;354007.0;352661.0;80.132;86.693;85.065;86.244;86.403;86.492;93.288;95.73;98.31;100.737;103.288;100.0;105.326;109.546;106.334;104.96;106.264;108.734;110.367;105.511;105.11;80.132;86.693;85.065;86.244;86.403;86.492;93.288;95.73;98.31;100.737;103.288;100.0;105.326;109.546;106.334;104.96;106.264;108.734;110.367;105.511;105.11
40119;Payne County;Oklahoma;2104038.0;2100085.0;2231890.0;2275200.0;2306701.0;2417810.0;2612047.0;2802410.0;2764109.0;2930653.0;2989356.0;3074690.0;2974355.0;3066975.0;2954229.0;2892500.0;2872819.0;2991787.0;3084064.0;2978925.0;3043553.0;68.431;68.302;72.589;73.998;75.022;78.636;84.953;91.144;89.899;95.315;97.225;100.0;96.737;99.749;96.082;94.075;93.434;97.304;100.305;96.885;98.987;68.431;68.302;72.589;73.998;75.022;78.636;84.953;91.144;89.899;95.315;97.225;100.0;96.737;99.749;96.082;94.075;93.434;97.304;100.305;96.885;98.987
40121;Pittsburg County;Oklahoma;1078138.0;1173372.0;1238973.0;1356259.0;1425176.0;1537824.0;1673173.0;1731608.0;1581626.0;1574800.0;1665211.0;1730427.0;1617417.0;1702429.0;1727033.0;1615385.0;1642323.0;1740821.0;1711033.0;1543425.0;1495071.0;62.305;67.808;71.599;78.377;82.36;88.87;96.691;100.068;91.401;91.006;96.231;100.0;93.469;98.382;99.804;93.352;94.909;100.601;98.879;89.193;86.399;62.305;67.808;71.599;78.377;82.36;88.87;96.691;100.068;91.401;91.006;96.231;100.0;93.469;98.382;99.804;93.352;94.909;100.601;98.879;89.193;86.399
40123;Pontotoc County;Oklahoma;1060494.0;1159006.0;1143177.0;1150686.0;1237401.0;1264918.0;1326948.0;1445128.0;1383658.0;1421415.0;1455388.0;1427847.0;1418343.0;1484137.0;1545747.0;1632075.0;1690586.0;1750402.0;1795026.0;1763233.0;1792811.0;74.272;81.172;80.063;80.589;86.662;88.589;92.933;101.21;96.905;99.549;101.929;100.0;99.334;103.942;108.257;114.303;118.401;122.59;125.716;123.489;125.56;74.272;81.172;80.063;80.589;86.662;88.589;92.933;101.21;96.905;99.549;101.929;100.0;99.334;103.942;108.257;114.303;118.401;122.59;125.716;123.489;125.56
40125;Pottawatomie County;Oklahoma;1674044.0;1722719.0;1777276.0;1810156.0;1773197.0;1872862.0;1838825.0;1863510.0;1893054.0;1892240.0;1907425.0;1876324.0;1917221.0;2039233.0;2072161.0;1968753.0;2009298.0;1988848.0;2136312.0;2056194.0;2189477.0;89.219;91.813;94.721;96.474;94.504;99.815;98.001;99.317;100.892;100.848;101.658;100.0;102.18;108.682;110.437;104.926;107.087;105.997;113.856;109.586;116.69;89.219;91.813;94.721;96.474;94.504;99.815;98.001;99.317;100.892;100.848;101.658;100.0;102.18;108.682;110.437;104.926;107.087;105.997;113.856;109.586;116.69
40127;Pushmataha County;Oklahoma;179444.0;188927.0;184738.0;185422.0;195149.0;198969.0;207869.0;203657.0;207498.0;216299.0;220000.0;222670.0;217639.0;222355.0;221900.0;214335.0;203527.0;195932.0;194149.0;204075.0;218472.0;80.587;84.846;82.965;83.272;87.64;89.356;93.353;91.461;93.186;97.139;98.801;100.0;97.74;99.858;99.654;96.256;91.403;87.992;87.191;91.649;98.115;80.587;84.846;82.965;83.272;87.64;89.356;93.353;91.461;93.186;97.139;98.801;100.0;97.74;99.858;99.654;96.256;91.403;87.992;87.191;91.649;98.115
40129;Roger Mills County;Oklahoma;76539.0;72990.0;73373.0;76768.0;77613.0;78628.0;84625.0;93778.0;103680.0;126175.0;149678.0;167285.0;158462.0;164863.0;146127.0;155817.0;143905.0;130019.0;129641.0;130323.0;129897.0;45.753;43.632;43.861;45.891;46.396;47.003;50.587;56.059;61.978;75.425;89.475;100.0;94.726;98.552;87.352;93.145;86.024;77.723;77.497;77.905;77.65;45.753;43.632;43.861;45.891;46.396;47.003;50.587;56.059;61.978;75.425;89.475;100.0;94.726;98.552;87.352;93.145;86.024;77.723;77.497;77.905;77.65
40131;Rogers County;Oklahoma;2192908.0;2135259.0;2185511.0;2171463.0;2379693.0;2533014.0;2753364.0;2853795.0;2528027.0;2636533.0;2782846.0;2861811.0;3122542.0;3168664.0;2993774.0;2783547.0;2824546.0;2973784.0;3022374.0;2764844.0;2867770.0;76.627;74.612;76.368;75.877;83.153;88.511;96.211;99.72;88.337;92.128;97.241;100.0;109.111;110.722;104.611;97.265;98.698;103.913;105.611;96.612;100.208;76.627;74.612;76.368;75.877;83.153;88.511;96.211;99.72;88.337;92.128;97.241;100.0;109.111;110.722;104.611;97.265;98.698;103.913;105.611;96.612;100.208
40133;Seminole County;Oklahoma;640672.0;744878.0;744627.0;716734.0;698355.0;718138.0;760705.0;776421.0;703839.0;745729.0;792277.0;780144.0;748523.0;671943.0;664963.0;660510.0;624329.0;656736.0;692118.0;663973.0;648745.0;82.122;95.48;95.447;91.872;89.516;92.052;97.508;99.523;90.219;95.589;101.555;100.0;95.947;86.131;85.236;84.665;80.027;84.181;88.717;85.109;83.157;82.122;95.48;95.447;91.872;89.516;92.052;97.508;99.523;90.219;95.589;101.555;100.0;95.947;86.131;85.236;84.665;80.027;84.181;88.717;85.109;83.157
40135;Sequoyah County;Oklahoma;608744.0;620112.0;633460.0;656446.0;665456.0;688192.0;706767.0;706118.0;683859.0;679183.0;674180.0;713750.0;664147.0;650997.0;661369.0;640617.0;643672.0;634765.0;704337.0;688066.0;713351.0;85.288;86.881;88.751;91.971;93.234;96.419;99.022;98.931;95.812;95.157;94.456;100.0;93.05;91.208;92.661;89.754;90.182;88.934;98.681;96.402;99.944;85.288;86.881;88.751;91.971;93.234;96.419;99.022;98.931;95.812;95.157;94.456;100.0;93.05;91.208;92.661;89.754;90.182;88.934;98.681;96.402;99.944
40137;Stephens County;Oklahoma;1261708.0;1243546.0;1255307.0;1301883.0;1405400.0;1475306.0;1628413.0;1682946.0;1634554.0;1663271.0;1743652.0;1729651.0;1737142.0;1859930.0;1723018.0;1484363.0;1456846.0;1477799.0;1534876.0;1431678.0;1452448.0;72.946;71.896;72.576;75.269;81.253;85.295;94.147;97.3;94.502;96.162;100.809;100.0;100.433;107.532;99.617;85.819;84.228;85.439;88.739;82.773;83.973;72.946;71.896;72.576;75.269;81.253;85.295;94.147;97.3;94.502;96.162;100.809;100.0;100.433;107.532;99.617;85.819;84.228;85.439;88.739;82.773;83.973
40139;Texas County;Oklahoma;1184135.0;1017278.0;1059063.0;1089020.0;1025603.0;1173050.0;1059623.0;1002932.0;912190.0;1130587.0;1224969.0;1228501.0;1644976.0;1569591.0;1834163.0;2016703.0;2017856.0;2035808.0;2115473.0;2168252.0;2061790.0;96.389;82.806;86.208;88.646;83.484;95.486;86.253;81.639;74.252;92.03;99.712;100.0;133.901;127.765;149.301;164.16;164.254;165.715;172.2;176.496;167.83;96.389;82.806;86.208;88.646;83.484;95.486;86.253;81.639;74.252;92.03;99.712;100.0;133.901;127.765;149.301;164.16;164.254;165.715;172.2;176.496;167.83
40141;Tillman County;Oklahoma;191015.0;214489.0;243790.0;239779.0;226931.0;192613.0;234242.0;262795.0;208096.0;294338.0;204685.0;191820.0;205185.0;200095.0;181796.0;159009.0;186584.0;162174.0;196599.0;151089.0;162858.0;99.581;111.818;127.093;125.002;118.304;100.414;122.116;137.001;108.485;153.445;106.707;100.0;106.968;104.314;94.774;82.895;97.271;84.545;102.492;78.766;84.901;99.581;111.818;127.093;125.002;118.304;100.414;122.116;137.001;108.485;153.445;106.707;100.0;106.968;104.314;94.774;82.895;97.271;84.545;102.492;78.766;84.901
40143;Tulsa County;Oklahoma;31825407.0;31792305.0;31580793.0;32710805.0;34609553.0;38239129.0;38197921.0;39163765.0;37037109.0;36263029.0;38140523.0;40412677.0;40733210.0;43908195.0;45307435.0;42605866.0;44253159.0;45689769.0;46382009.0;44278575.0;44343824.0;78.751;78.669;78.146;80.942;85.64;94.622;94.52;96.91;91.647;89.732;94.378;100.0;100.793;108.65;112.112;105.427;109.503;113.058;114.771;109.566;109.728;78.751;78.669;78.146;80.942;85.64;94.622;94.52;96.91;91.647;89.732;94.378;100.0;100.793;108.65;112.112;105.427;109.503;113.058;114.771;109.566;109.728
